mean_ranks,created_at,loss,train_loss,epoch
3029.75,2023-04-07 05:06:48.215389,,,
3296.10009765625,2023-04-07 05:06:48.242632,,,
3126.150146484375,2023-04-07 05:06:48.270831,,,
3647.050048828125,2023-04-07 05:06:48.296980,,,
2799.699951171875,2023-04-07 05:06:48.323815,,,
4322.80029296875,2023-04-07 05:06:48.349635,,,
3600.650146484375,2023-04-07 05:06:48.376922,,,
3643.150146484375,2023-04-07 05:06:48.402671,,,
3772.75,2023-04-07 05:06:48.428663,,,
3737.650146484375,2023-04-07 05:06:48.455922,,,
3335.800048828125,2023-04-07 05:06:48.481704,,,
3025.10009765625,2023-04-07 05:06:48.510021,,,
4057.199951171875,2023-04-07 05:06:48.536177,,,
3512.699951171875,2023-04-07 05:06:48.562378,,,
3626.449951171875,2023-04-07 05:06:48.588325,,,
4229.85009765625,2023-04-07 05:06:48.614178,,,
3300.0,2023-04-07 05:06:48.639997,,,
2734.550048828125,2023-04-07 05:06:48.666523,,,
3584.25,2023-04-07 05:06:48.692284,,,
3251.650146484375,2023-04-07 05:06:48.718521,,,
3089.60009765625,2023-04-07 05:06:48.744411,,,
3493.85009765625,2023-04-07 05:06:48.770447,,,
3661.300048828125,2023-04-07 05:06:48.796080,,,
3621.5,2023-04-07 05:06:48.821901,,,
3025.900146484375,2023-04-07 05:06:48.848425,,,
3043.60009765625,2023-04-07 05:06:48.874743,,,
3482.550048828125,2023-04-07 05:06:48.900532,,,
2606.75,2023-04-07 05:06:48.926785,,,
2564.5,2023-04-07 05:06:48.952587,,,
3631.800048828125,2023-04-07 05:06:48.978696,,,
2847.650146484375,2023-04-07 05:06:49.004568,,,
3400.10009765625,2023-04-07 05:06:49.030552,,,
3878.449951171875,2023-04-07 05:06:49.056736,,,
3687.400146484375,2023-04-07 05:06:49.083301,,,
3533.60009765625,2023-04-07 05:06:49.111208,,,
3147.5,2023-04-07 05:06:49.138025,,,
3402.550048828125,2023-04-07 05:06:49.163914,,,
3467.550048828125,2023-04-07 05:06:49.192113,,,
4090.0,2023-04-07 05:06:49.219658,,,
3442.60009765625,2023-04-07 05:06:49.245773,,,
3449.949951171875,2023-04-07 05:06:49.271568,,,
3398.0,2023-04-07 05:06:49.297418,,,
3437.25,2023-04-07 05:06:49.323126,,,
3785.10009765625,2023-04-07 05:06:49.348843,,,
4225.89990234375,2023-04-07 05:06:49.374783,,,
3373.5,2023-04-07 05:06:49.400749,,,
3222.300048828125,2023-04-07 05:06:49.426538,,,
3610.5,2023-04-07 05:06:49.452268,,,
3868.10009765625,2023-04-07 05:06:49.478062,,,
3030.150146484375,2023-04-07 05:06:49.504301,,,
3867.300048828125,2023-04-07 05:06:49.530126,,,
3635.400146484375,2023-04-07 05:06:49.556487,,,
3078.699951171875,2023-04-07 05:06:49.582916,,,
3342.199951171875,2023-04-07 05:06:49.608829,,,
4179.75,2023-04-07 05:06:49.635183,,,
4179.05029296875,2023-04-07 05:06:49.660806,,,
3021.400146484375,2023-04-07 05:06:49.686497,,,
3352.85009765625,2023-04-07 05:06:49.712384,,,
3293.650146484375,2023-04-07 05:06:49.738249,,,
3323.650146484375,2023-04-07 05:06:49.764179,,,
3756.400146484375,2023-04-07 05:06:49.793251,,,
2837.449951171875,2023-04-07 05:06:49.819335,,,
3739.199951171875,2023-04-07 05:06:49.845092,,,
3218.150146484375,2023-04-07 05:06:49.873350,,,
3347.5,2023-04-07 05:06:49.901840,,,
3032.900146484375,2023-04-07 05:06:49.929769,,,
3180.60009765625,2023-04-07 05:06:49.955644,,,
3366.5,2023-04-07 05:06:49.981471,,,
3210.0,2023-04-07 05:06:50.007202,,,
3808.5,2023-04-07 05:06:50.036650,,,
3311.10009765625,2023-04-07 05:06:50.064221,,,
3210.85009765625,2023-04-07 05:06:50.091115,,,
3383.5,2023-04-07 05:06:50.118091,,,
2926.199951171875,2023-04-07 05:06:50.144474,,,
3607.449951171875,2023-04-07 05:06:50.170627,,,
3282.400146484375,2023-04-07 05:06:50.198504,,,
3535.35009765625,2023-04-07 05:06:50.224491,,,
3621.25,2023-04-07 05:06:50.252876,,,
3142.60009765625,2023-04-07 05:06:50.280984,,,
3457.5,2023-04-07 05:06:50.309493,,,
3835.10009765625,2023-04-07 05:06:50.337810,,,
4174.60009765625,2023-04-07 05:06:50.366841,,,
3292.5,2023-04-07 05:06:50.395157,,,
3509.050048828125,2023-04-07 05:06:50.423243,,,
2784.10009765625,2023-04-07 05:06:50.451653,,,
3578.900146484375,2023-04-07 05:06:50.479889,,,
3107.75,2023-04-07 05:06:50.508144,,,
2846.650146484375,2023-04-07 05:06:50.536501,,,
2830.35009765625,2023-04-07 05:06:50.564817,,,
3452.10009765625,2023-04-07 05:06:50.594939,,,
3952.449951171875,2023-04-07 05:06:50.623512,,,
3510.150146484375,2023-04-07 05:06:50.652661,,,
3926.10009765625,2023-04-07 05:06:50.680704,,,
3711.150146484375,2023-04-07 05:06:50.708335,,,
3728.199951171875,2023-04-07 05:06:50.732095,,,
3125.150146484375,2023-04-07 05:06:50.755111,,,
2232.0,2023-04-07 05:06:50.778212,,,
3387.400146484375,2023-04-07 05:06:50.801291,,,
2169.900146484375,2023-04-07 05:06:50.824664,,,
2607.5,2023-04-07 05:06:50.848325,,,
3227.10009765625,2023-04-07 05:06:50.871639,,,
3596.949951171875,2023-04-07 05:06:50.895036,,,
3338.75,2023-04-07 05:06:50.918182,,,
2431.150146484375,2023-04-07 05:06:50.942424,,,
3422.75,2023-04-07 05:06:50.965723,,,
3488.800048828125,2023-04-07 05:06:50.988786,,,
3003.550048828125,2023-04-07 05:06:51.012142,,,
3171.25,2023-04-07 05:06:51.035306,,,
3596.300048828125,2023-04-07 05:06:51.058552,,,
3928.199951171875,2023-04-07 05:06:51.081995,,,
3175.25,2023-04-07 05:06:51.105078,,,
3816.449951171875,2023-04-07 05:06:51.128199,,,
3411.0,2023-04-07 05:06:51.151644,,,
3315.35009765625,2023-04-07 05:06:51.174898,,,
3324.85009765625,2023-04-07 05:06:51.198204,,,
3105.25,2023-04-07 05:06:51.221240,,,
2808.150146484375,2023-04-07 05:06:51.244119,,,
2916.60009765625,2023-04-07 05:06:51.267064,,,
3446.900146484375,2023-04-07 05:06:51.290204,,,
3725.10009765625,2023-04-07 05:06:51.313543,,,
3717.25,2023-04-07 05:06:51.336562,,,
3813.650146484375,2023-04-07 05:06:51.359780,,,
2755.75,2023-04-07 05:06:51.382713,,,
3365.10009765625,2023-04-07 05:06:51.405738,,,
3103.800048828125,2023-04-07 05:06:51.428807,,,
3332.400146484375,2023-04-07 05:06:51.451705,,,
3519.75,2023-04-07 05:06:51.474593,,,
3234.150146484375,2023-04-07 05:06:51.498391,,,
3978.699951171875,2023-04-07 05:06:51.521788,,,
2994.25,2023-04-07 05:06:51.545004,,,
3087.0,2023-04-07 05:06:51.568250,,,
2866.949951171875,2023-04-07 05:06:51.591395,,,
3103.60009765625,2023-04-07 05:06:51.618473,,,
3133.35009765625,2023-04-07 05:06:51.641719,,,
3334.60009765625,2023-04-07 05:06:51.665035,,,
2973.699951171875,2023-04-07 05:06:51.688414,,,
3202.650146484375,2023-04-07 05:06:51.711626,,,
3619.5,2023-04-07 05:06:51.734890,,,
2690.800048828125,2023-04-07 05:06:51.758065,,,
2636.800048828125,2023-04-07 05:06:51.781444,,,
4255.9501953125,2023-04-07 05:06:51.804917,,,
3295.800048828125,2023-04-07 05:06:51.828124,,,
3311.449951171875,2023-04-07 05:06:51.851143,,,
3981.5,2023-04-07 05:06:51.874426,,,
3262.199951171875,2023-04-07 05:06:51.897622,,,
3397.800048828125,2023-04-07 05:06:51.920623,,,
3298.699951171875,2023-04-07 05:06:51.945092,,,
3555.949951171875,2023-04-07 05:06:51.968147,,,
2541.0,2023-04-07 05:06:51.991342,,,
3758.25,2023-04-07 05:06:52.014556,,,
3360.60009765625,2023-04-07 05:06:52.037623,,,
2956.85009765625,2023-04-07 05:06:52.060608,,,
4050.0,2023-04-07 05:06:52.083993,,,
2834.550048828125,2023-04-07 05:06:52.107450,,,
2532.449951171875,2023-04-07 05:06:52.131076,,,
3191.900146484375,2023-04-07 05:06:52.154928,,,
3167.650146484375,2023-04-07 05:06:52.178247,,,
3315.699951171875,2023-04-07 05:06:52.201682,,,
2746.650146484375,2023-04-07 05:06:52.225153,,,
2958.25,2023-04-07 05:06:52.248677,,,
3996.300048828125,2023-04-07 05:06:52.271794,,,
4191.30029296875,2023-04-07 05:06:52.295088,,,
2905.550048828125,2023-04-07 05:06:52.318097,,,
3569.800048828125,2023-04-07 05:06:52.341453,,,
3337.699951171875,2023-04-07 05:06:52.364624,,,
3181.5,2023-04-07 05:06:52.387691,,,
3083.150146484375,2023-04-07 05:06:52.410689,,,
3560.5,2023-04-07 05:06:52.434085,,,
3749.75,2023-04-07 05:06:52.457221,,,
3832.050048828125,2023-04-07 05:06:52.480415,,,
3657.199951171875,2023-04-07 05:06:52.503390,,,
2691.800048828125,2023-04-07 05:06:52.526444,,,
3577.400146484375,2023-04-07 05:06:52.549359,,,
2930.400146484375,2023-04-07 05:06:52.573037,,,
3562.449951171875,2023-04-07 05:06:52.596530,,,
3657.199951171875,2023-04-07 05:06:52.620190,,,
3219.449951171875,2023-04-07 05:06:52.645171,,,
3310.25,2023-04-07 05:06:52.668388,,,
3884.10009765625,2023-04-07 05:06:52.691858,,,
3103.900146484375,2023-04-07 05:06:52.715368,,,
3146.449951171875,2023-04-07 05:06:52.739448,,,
3165.900146484375,2023-04-07 05:06:52.762489,,,
3142.25,2023-04-07 05:06:52.785726,,,
3630.699951171875,2023-04-07 05:06:52.809020,,,
3287.400146484375,2023-04-07 05:06:52.832331,,,
3330.25,2023-04-07 05:06:52.855647,,,
2864.699951171875,2023-04-07 05:06:52.878989,,,
3932.650146484375,2023-04-07 05:06:52.902210,,,
2903.35009765625,2023-04-07 05:06:52.925726,,,
3180.050048828125,2023-04-07 05:06:52.949243,,,
3525.5,2023-04-07 05:06:52.972152,,,
3153.199951171875,2023-04-07 05:06:52.995152,,,
3426.10009765625,2023-04-07 05:06:53.018152,,,
2907.75,2023-04-07 05:06:53.041840,,,
2999.75,2023-04-07 05:06:53.066285,,,
3782.300048828125,2023-04-07 05:06:53.089367,,,
3926.0,2023-04-07 05:06:53.112532,,,
3362.75,2023-04-07 05:06:53.135705,,,
2760.25,2023-04-07 05:06:53.159433,,,
3108.150146484375,2023-04-07 05:06:53.182734,,,
3898.300048828125,2023-04-07 05:06:53.205885,,,
3663.900146484375,2023-04-07 05:06:53.229136,,,
3462.449951171875,2023-04-07 05:06:53.252252,,,
3341.699951171875,2023-04-07 05:06:53.275595,,,
3749.800048828125,2023-04-07 05:06:53.298952,,,
4084.199951171875,2023-04-07 05:06:53.322048,,,
3647.25,2023-04-07 05:06:53.345580,,,
3286.5,2023-04-07 05:06:53.368978,,,
3297.25,2023-04-07 05:06:53.392626,,,
3165.5,2023-04-07 05:06:53.416063,,,
3631.900146484375,2023-04-07 05:06:53.439564,,,
3542.650146484375,2023-04-07 05:06:53.463316,,,
3547.900146484375,2023-04-07 05:06:53.486600,,,
2066.60009765625,2023-04-07 05:06:53.509918,,,
2984.60009765625,2023-04-07 05:06:53.533480,,,
3329.10009765625,2023-04-07 05:06:53.556517,,,
3917.150146484375,2023-04-07 05:06:53.579431,,,
2822.199951171875,2023-04-07 05:06:53.603084,,,
2990.60009765625,2023-04-07 05:06:53.626435,,,
3939.10009765625,2023-04-07 05:06:53.654533,,,
3074.10009765625,2023-04-07 05:06:53.677747,,,
2999.800048828125,2023-04-07 05:06:53.700620,,,
4073.35009765625,2023-04-07 05:06:53.723388,,,
3908.400146484375,2023-04-07 05:06:53.746659,,,
3701.199951171875,2023-04-07 05:06:53.769615,,,
3147.550048828125,2023-04-07 05:06:53.792547,,,
3298.25,2023-04-07 05:06:53.815264,,,
3992.050048828125,2023-04-07 05:06:53.838426,,,
4158.05029296875,2023-04-07 05:06:53.861304,,,
3482.400146484375,2023-04-07 05:06:53.884138,,,
3728.60009765625,2023-04-07 05:06:53.906980,,,
3959.35009765625,2023-04-07 05:06:53.929823,,,
2968.050048828125,2023-04-07 05:06:53.952863,,,
3452.300048828125,2023-04-07 05:06:53.976087,,,
3574.85009765625,2023-04-07 05:06:53.999172,,,
2909.5,2023-04-07 05:06:54.021858,,,
3450.0,2023-04-07 05:06:54.044692,,,
3443.900146484375,2023-04-07 05:06:54.068510,,,
2707.300048828125,2023-04-07 05:06:54.091628,,,
3240.699951171875,2023-04-07 05:06:54.114700,,,
3387.0,2023-04-07 05:06:54.137871,,,
3260.10009765625,2023-04-07 05:06:54.160804,,,
3567.75,2023-04-07 05:06:54.183686,,,
3457.199951171875,2023-04-07 05:06:54.206499,,,
3755.400146484375,2023-04-07 05:06:54.229519,,,
3131.650146484375,2023-04-07 05:06:54.252337,,,
3609.900146484375,2023-04-07 05:06:54.275297,,,
3717.5,2023-04-07 05:06:54.298162,,,
3398.199951171875,2023-04-07 05:06:54.321357,,,
3890.300048828125,2023-04-07 05:06:54.344314,,,
3441.800048828125,2023-04-07 05:06:54.367151,,,
3698.35009765625,2023-04-07 05:06:54.389867,,,
3061.60009765625,2023-04-07 05:06:54.412537,,,
3412.800048828125,2023-04-07 05:06:54.435497,,,
3576.900146484375,2023-04-07 05:06:54.458627,,,
3711.150146484375,2023-04-07 05:06:54.481525,,,
3167.60009765625,2023-04-07 05:06:54.504483,,,
3244.150146484375,2023-04-07 05:06:54.527703,,,
3360.199951171875,2023-04-07 05:06:54.551128,,,
3899.60009765625,2023-04-07 05:06:54.574523,,,
3272.5,2023-04-07 05:06:54.597616,,,
3010.75,2023-04-07 05:06:54.620846,,,
3136.85009765625,2023-04-07 05:06:54.644163,,,
3070.949951171875,2023-04-07 05:06:54.671961,,,
3665.900146484375,2023-04-07 05:06:54.694988,,,
3735.85009765625,2023-04-07 05:06:54.717754,,,
2867.699951171875,2023-04-07 05:06:54.740933,,,
3246.150146484375,2023-04-07 05:06:54.764269,,,
3400.050048828125,2023-04-07 05:06:54.787769,,,
2766.949951171875,2023-04-07 05:06:54.810884,,,
3042.60009765625,2023-04-07 05:06:54.834108,,,
2521.0,2023-04-07 05:06:54.848611,,,
,2023-04-07 05:06:54.850608,,,1.0
,2023-04-07 05:06:55.438104,"tensor(9.6922, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.6922, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:06:55.645383,,9.692184448242188,2.0
,2023-04-07 05:06:56.219371,"tensor(9.6250, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.6250, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:06:56.949972,"tensor(9.5459, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.5459, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:06:57.652000,"tensor(9.5388, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.5388, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:06:58.357672,"tensor(9.4728, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.4728, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:06:59.071982,"tensor(9.4836, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.4836, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:06:59.782556,"tensor(9.4802, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.4802, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:00.494267,"tensor(9.4272, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.4272, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:01.426943,"tensor(9.3749, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.3749, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:02.350306,"tensor(9.3433, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.3433, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:03.358844,"tensor(9.3724, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.3724, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:04.076562,"tensor(9.3330, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.3330, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:04.782760,"tensor(9.2294, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.2294, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:05.499431,"tensor(9.3456, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.3456, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:06.207122,"tensor(9.2359, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.2359, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:06.922106,"tensor(9.2959, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.2959, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:07.640266,"tensor(9.2486, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.2486, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:08.356496,"tensor(9.1272, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.1272, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:09.074872,"tensor(9.1505, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.1505, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:09.778477,"tensor(9.1438, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.1438, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:10.491300,"tensor(9.0984, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.0984, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:11.212108,"tensor(9.1082, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.1082, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:11.928464,"tensor(9.0913, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.0913, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:12.647829,"tensor(9.0371, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.0371, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:13.428473,"tensor(9.0973, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.0973, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:14.345556,"tensor(8.9966, device='cuda:0', grad_fn=<AddBackward0>)","tensor(8.9966, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:15.274286,"tensor(9.0345, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.0345, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:16.124139,"tensor(9.0054, device='cuda:0', grad_fn=<AddBackward0>)","tensor(9.0054, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:07:16.418790,"tensor(8.8595, device='cuda:0', grad_fn=<AddBackward0>)","tensor(8.8595, device='cuda:0', grad_fn=<AddBackward0>)",
3727.75,2023-04-07 05:07:16.494680,,,
3802.400146484375,2023-04-07 05:07:16.518280,,,
2908.199951171875,2023-04-07 05:07:16.541735,,,
3202.85009765625,2023-04-07 05:07:16.565226,,,
3339.75,2023-04-07 05:07:16.588693,,,
2788.150146484375,2023-04-07 05:07:16.611903,,,
3412.10009765625,2023-04-07 05:07:16.635736,,,
3614.5,2023-04-07 05:07:16.658922,,,
3445.75,2023-04-07 05:07:16.682036,,,
3732.75,2023-04-07 05:07:16.705391,,,
3663.0,2023-04-07 05:07:16.728381,,,
2995.199951171875,2023-04-07 05:07:16.752185,,,
3369.550048828125,2023-04-07 05:07:16.775730,,,
2496.0,2023-04-07 05:07:16.799408,,,
3063.699951171875,2023-04-07 05:07:16.823252,,,
3373.400146484375,2023-04-07 05:07:16.847567,,,
2990.300048828125,2023-04-07 05:07:16.871497,,,
3662.75,2023-04-07 05:07:16.895210,,,
3234.550048828125,2023-04-07 05:07:16.918718,,,
2773.85009765625,2023-04-07 05:07:16.943649,,,
3344.800048828125,2023-04-07 05:07:16.967729,,,
2529.550048828125,2023-04-07 05:07:16.992584,,,
3950.800048828125,2023-04-07 05:07:17.027465,,,
3895.10009765625,2023-04-07 05:07:17.052801,,,
3654.35009765625,2023-04-07 05:07:17.076809,,,
3858.300048828125,2023-04-07 05:07:17.100808,,,
3290.949951171875,2023-04-07 05:07:17.128552,,,
3187.60009765625,2023-04-07 05:07:17.153755,,,
3139.85009765625,2023-04-07 05:07:17.177479,,,
3749.300048828125,2023-04-07 05:07:17.202626,,,
3791.300048828125,2023-04-07 05:07:17.226292,,,
3624.5,2023-04-07 05:07:17.250871,,,
3260.050048828125,2023-04-07 05:07:17.274707,,,
3639.699951171875,2023-04-07 05:07:17.298381,,,
3543.300048828125,2023-04-07 05:07:17.322344,,,
3715.050048828125,2023-04-07 05:07:17.346008,,,
3016.10009765625,2023-04-07 05:07:17.369686,,,
3519.150146484375,2023-04-07 05:07:17.394089,,,
3991.5,2023-04-07 05:07:17.417669,,,
3707.10009765625,2023-04-07 05:07:17.441298,,,
3206.10009765625,2023-04-07 05:07:17.464946,,,
3458.650146484375,2023-04-07 05:07:17.492160,,,
2859.949951171875,2023-04-07 05:07:17.517318,,,
3113.199951171875,2023-04-07 05:07:17.542116,,,
3464.60009765625,2023-04-07 05:07:17.566517,,,
3495.35009765625,2023-04-07 05:07:17.590392,,,
2833.35009765625,2023-04-07 05:07:17.614040,,,
3363.949951171875,2023-04-07 05:07:17.637232,,,
2533.150146484375,2023-04-07 05:07:17.661349,,,
3831.199951171875,2023-04-07 05:07:17.685236,,,
3458.900146484375,2023-04-07 05:07:17.708689,,,
3789.400146484375,2023-04-07 05:07:17.733862,,,
3585.10009765625,2023-04-07 05:07:17.757303,,,
3585.25,2023-04-07 05:07:17.780352,,,
3943.85009765625,2023-04-07 05:07:17.803746,,,
3235.60009765625,2023-04-07 05:07:17.826961,,,
3819.199951171875,2023-04-07 05:07:17.850237,,,
3184.550048828125,2023-04-07 05:07:17.873235,,,
3100.60009765625,2023-04-07 05:07:17.896174,,,
3563.75,2023-04-07 05:07:17.919469,,,
2873.75,2023-04-07 05:07:17.942398,,,
3132.85009765625,2023-04-07 05:07:17.965453,,,
3501.550048828125,2023-04-07 05:07:17.988514,,,
3596.10009765625,2023-04-07 05:07:18.011672,,,
2765.199951171875,2023-04-07 05:07:18.034861,,,
2732.650146484375,2023-04-07 05:07:18.058216,,,
2891.60009765625,2023-04-07 05:07:18.081647,,,
2694.199951171875,2023-04-07 05:07:18.104645,,,
2793.800048828125,2023-04-07 05:07:18.127837,,,
3246.949951171875,2023-04-07 05:07:18.155113,,,
2450.449951171875,2023-04-07 05:07:18.178314,,,
3383.900146484375,2023-04-07 05:07:18.201798,,,
3321.900146484375,2023-04-07 05:07:18.225068,,,
2779.550048828125,2023-04-07 05:07:18.248180,,,
3619.10009765625,2023-04-07 05:07:18.271296,,,
2910.150146484375,2023-04-07 05:07:18.294442,,,
3448.449951171875,2023-04-07 05:07:18.317875,,,
3767.800048828125,2023-04-07 05:07:18.340774,,,
2587.400146484375,2023-04-07 05:07:18.363860,,,
2686.150146484375,2023-04-07 05:07:18.387082,,,
2954.75,2023-04-07 05:07:18.410236,,,
3545.25,2023-04-07 05:07:18.433680,,,
3080.75,2023-04-07 05:07:18.456690,,,
4091.25,2023-04-07 05:07:18.479688,,,
3742.400146484375,2023-04-07 05:07:18.503063,,,
3488.550048828125,2023-04-07 05:07:18.526111,,,
3457.699951171875,2023-04-07 05:07:18.549366,,,
3592.400146484375,2023-04-07 05:07:18.572343,,,
3033.10009765625,2023-04-07 05:07:18.595124,,,
3298.85009765625,2023-04-07 05:07:18.618900,,,
3300.25,2023-04-07 05:07:18.642037,,,
3646.60009765625,2023-04-07 05:07:18.666401,,,
3836.949951171875,2023-04-07 05:07:18.689620,,,
3863.800048828125,2023-04-07 05:07:18.713004,,,
3248.199951171875,2023-04-07 05:07:18.737375,,,
